zipcode,latitude,longitude
64432,40.3523,-94.9004
64433,40.3523,-94.9004
64434,40.26585,-94.6914
64436,39.86491,-94.6838
64437,40.1267,-95.329
64438,40.19766,-94.3978
64439,39.48783,-94.7632
64440,39.62882,-94.8079
64441,40.47811,-94.4232
64442,40.50037,-94.0138
64443,39.75078,-94.6571
64444,39.46491,-94.657
64445,40.3523,-94.9004
64446,40.34714,-95.3907
64447,39.89264,-94.4044
64448,39.60494,-94.8541
64449,40.04101,-94.9715
64451,40.02247,-95.1856
64453,40.2109,-94.4104
64454,39.6406,-94.5529
64455,40.20079,-95.0399
64456,40.51655,-94.3868
64457,40.3523,-94.9004
64458,40.50452,-94.1418
64459,39.91205,-94.698
64461,40.36563,-94.8151
64463,40.05058,-94.522
64465,39.60969,-94.3875
64466,40.15389,-95.1272
64467,40.41135,-94.1483
64468,40.27774,-94.8602
64469,39.93276,-94.3577
64470,40.16754,-95.2301
64471,40.26005,-94.178
64473,39.98145,-95.0923
64474,39.79117,-94.3974
64475,40.43929,-94.6224
64476,40.3523,-94.9004
64477,39.57243,-94.4972
64478,40.28799,-95.0822
64479,40.35257,-94.6719
64480,40.05938,-94.7106
64481,40.36648,-93.9351
64482,40.41199,-95.5075
64483,40.00683,-94.8371
64484,39.5928,-95.0374
64485,39.95309,-94.8378
64486,40.51705,-94.6148
64487,40.28691,-95.0783
64489,40.21688,-94.5398
64490,39.79843,-94.5174
64491,40.39378,-95.3861
64492,39.50319,-94.5252
64493,39.65601,-94.3858
64494,39.96587,-94.5577
64496,40.4235,-95.476
64497,39.92768,-94.2429
64498,40.53607,-95.3211
64499,40.47811,-94.4232
64501,39.75749,-94.8365
64502,39.67633,-94.8573
64503,39.75909,-94.8008
64504,39.68768,-94.8999
64505,39.79541,-94.8231
64506,39.83648,-94.8152
64507,39.70722,-94.7259
64508,39.67633,-94.8573
64601,39.79522,-93.5888
64620,39.89333,-94.0909
64622,39.41097,-93.4319
64623,39.46965,-93.3375
64624,39.59899,-93.8285
64625,39.68762,-93.8766
64628,39.82264,-93.116
64630,40.00834,-93.1793
64631,39.83973,-93.0095
64632,40.46136,-93.8319
64633,39.40581,-93.4251
64635,39.92182,-93.4462
64636,40.10483,-93.9902
64637,39.59014,-93.9413
64638,39.6667,-93.6038
64639,39.38396,-93.2238
64640,39.89752,-93.9349
64641,40.16004,-93.4163
64642,40.01013,-93.9277
64643,39.60544,-93.3426
64644,39.71917,-94.0022
64645,40.20976,-93.1113
64646,40.20976,-93.1113
64647,40.02324,-93.9351
64648,39.98804,-93.8385
64649,39.73477,-94.0847
64650,39.63352,-94.0783
64651,39.77216,-93.1866
64652,40.03604,-93.446
64653,39.88633,-93.2053
64654,39.96054,-93.9888
64655,40.46588,-93.0198
64656,39.65495,-93.6865
64657,40.11107,-94.2231
64658,39.73108,-92.9362
64659,39.7954,-93.2958
64660,39.59024,-93.1338
64661,40.42211,-93.5706
64664,39.729,-93.667
64665,40.30922,-93.7948
64667,40.23408,-93.2886
64668,39.38285,-93.5103
64670,40.0336,-94.0889
64671,39.57992,-94.0501
64672,40.46588,-93.0198
64673,40.40644,-93.5843
64674,39.96417,-93.1523
64676,39.65361,-93.0623
64679,40.21786,-93.5891
64680,39.41097,-93.4319
64681,39.65605,-93.2435
64682,39.41097,-93.4319
64683,40.08365,-93.5988
64686,39.78941,-93.511
64687,39.31554,-93.3774
64688,39.87194,-93.3971
64689,39.87407,-94.1536
64701,38.61523,-94.3215
64720,38.39702,-94.3803
64722,38.25187,-94.3319
64723,38.25187,-94.3319
64724,38.16794,-93.8828
64725,38.52156,-94.3521
64726,38.38872,-93.9244
64728,37.69303,-94.4662
64730,38.24117,-94.3491
64733,38.62125,-93.8462
64734,38.65502,-94.5597
64735,38.40181,-93.785
64738,37.89835,-93.6202
64739,38.51049,-94.1305
64740,38.24382,-93.7881
64741,37.84988,-94.3381
64742,38.47654,-94.58
64743,38.66815,-94.2333
64744,37.8652,-94.0123
64745,38.25187,-94.3319
64746,38.57689,-94.4001
64747,38.57134,-94.3608
64748,37.41732,-94.144
64750,37.84988,-94.3381
64751,37.84988,-94.3381
64752,38.12599,-94.547
64755,37.21109,-94.2894
64756,37.61885,-94.01
64759,37.51905,-94.3363
64761,38.62383,-93.6734
64762,37.51529,-94.5093
64763,38.14162,-93.725
64765,37.84988,-94.3381
64766,37.50145,-94.3455
64767,37.84988,-94.3381
64769,37.4714,-94.5543
64770,38.28342,-93.9721
64771,37.76488,-94.4532
64772,37.77646,-94.3865
64776,38.06737,-93.6341
64777,38.25187,-94.3319
64778,37.69377,-94.4671
64779,38.09622,-94.3608
64780,38.25187,-94.3319
64781,38.02413,-93.7814
64783,37.84988,-94.3381
64784,37.6582,-94.2951
64788,38.4038,-93.9892
64789,38.02413,-93.7814
64790,37.89855,-94.2297
64801,37.11334,-94.5026
64802,37.20621,-94.3354
64803,37.20621,-94.3354
64804,37.09933,-94.3744
64830,37.23667,-94.4179
64831,36.66698,-94.4192
64832,37.26671,-94.5179
64833,37.1948,-94.1451
64834,37.18807,-94.3376
64835,37.14625,-94.4354
64836,37.18229,-94.314
64840,36.93077,-94.2487
64841,37.07604,-94.407
64842,36.87877,-94.1905
64843,36.73804,-94.4095
64844,36.90551,-94.2531
64847,36.60879,-94.4506
64848,37.16432,-94.0735
64849,37.25236,-94.4315
64850,36.90453,-94.3723
64853,36.82841,-94.152
64854,36.57973,-94.4578
64855,37.2717,-94.4865
64856,36.57395,-94.377
64857,37.21685,-94.3747
64858,36.90103,-94.5321
64859,37.16531,-94.2485
64861,36.63257,-94.3428
64862,37.15993,-94.1563
64863,36.62133,-94.5129
64864,36.90233,-94.3389
64865,36.87857,-94.3453
64866,36.86811,-94.1379
64867,36.81452,-94.3793
64868,36.63257,-94.3428
64869,37.20621,-94.3354
64870,37.18506,-94.3302
64873,36.98295,-94.1879
64874,36.76172,-94.0547
64944,39.03503,-94.3567
64999,39.03503,-94.3567
65001,38.49802,-91.918
65010,38.78133,-92.2659
65011,38.37314,-92.7151
65013,38.20432,-91.7566
65014,38.39384,-91.5201
65016,38.49802,-91.918
65017,38.18722,-92.4998
65018,38.62505,-92.5509
65020,38.0246,-92.7448
65022,38.59917,-92.178
65023,38.59555,-92.3702
65024,38.60618,-91.7382
65025,38.63532,-92.5845
65026,38.32005,-92.478
65031,38.22364,-92.4386
65032,38.39342,-92.363
65034,38.54538,-92.76
65035,38.39517,-91.9567
65036,38.6703,-91.5591
65037,38.26795,-92.8478
65038,38.19642,-92.8678
65039,38.72719,-92.3014
65040,38.39026,-92.3124
65041,38.5876,-91.4991
65042,38.67491,-92.6109
65043,38.65886,-92.1108
65046,38.77126,-92.4817
65047,38.17274,-92.5577
65048,38.49802,-91.918
65049,38.11307,-92.6824
65050,38.54663,-92.6817
65051,38.49771,-91.7879
65052,38.05854,-92.7192
65053,38.54395,-92.3755
65054,38.49802,-91.918
65055,38.67491,-92.6109
65058,38.31486,-92.1277
65059,38.70514,-91.8932
65061,38.48816,-91.5994
65062,38.4845,-91.6218
65063,38.73046,-92.0804
65064,38.39789,-92.488
65065,38.131,-92.6719
65066,38.36069,-91.4775
65067,38.77055,-91.7135
65068,38.81967,-92.6062
65069,38.79422,-91.5736
65072,38.26546,-92.7347
65074,38.4851,-92.4093
65075,38.25161,-92.2544
65076,38.42185,-92.3177
65077,38.76437,-91.7986
65078,38.43794,-92.9959
65079,38.16487,-92.7201
65080,38.6353,-91.9965
65081,38.65678,-92.6613
65082,38.21813,-92.446
65083,38.15053,-92.433
65084,38.42014,-92.8353
65085,38.40634,-92.0493
65101,38.49402,-92.1651
65102,38.53092,-92.2493
65103,38.53092,-92.2493
65104,38.53092,-92.2493
65105,38.53092,-92.2493
65106,38.53092,-92.2493
65107,38.53092,-92.2493
65108,38.53092,-92.2493
65109,38.55021,-92.2992
65110,38.53092,-92.2493
65111,38.53092,-92.2493
65201,38.89416,-92.2741
65202,39.0159,-92.3118
65203,38.88248,-92.3978
65205,39.04471,-92.3495
65211,38.90331,-92.1021
65212,38.9376,-92.3304
65215,38.95323,-92.3207
65216,38.90331,-92.1021
65217,38.90331,-92.1021
65218,38.90331,-92.1021
65230,39.24253,-92.6997
65231,39.00855,-91.9117
65232,39.15607,-91.7552
65233,38.88444,-92.7333
65236,39.42536,-93.128
65237,38.75963,-92.7904
65239,39.53444,-92.4706
65240,39.14343,-92.1796
65243,39.29502,-92.3741
65244,39.42848,-92.5041
65246,39.46432,-92.9886
65247,39.63898,-92.4658
65248,39.14924,-92.6734
65250,39.04337,-92.8276
65251,38.8302,-91.9667
65254,39.15907,-92.8263
65255,39.10233,-92.2402
65256,39.14835,-92.4256
65257,39.30717,-92.5135
65258,39.4887,-92.149
65259,39.47041,-92.504
65260,39.60614,-92.3614
65261,39.42516,-92.9086
65262,38.95917,-91.9241
65263,39.47194,-92.2068
65264,39.11089,-91.702
65265,39.20144,-91.8382
65270,39.42551,-92.4283
65274,39.09546,-92.7059
65275,39.46745,-92.017
65276,38.84927,-92.9269
65278,39.34135,-92.4109
65279,38.99658,-92.504
65280,39.21154,-91.7086
65281,39.42556,-92.8029
65282,39.36031,-91.8653
65283,39.48146,-91.8487
65284,39.18087,-92.3271
65285,39.21278,-92.0046
65286,39.49997,-93.1935
65287,38.89827,-92.5666
65299,38.90331,-92.1021
65301,38.70313,-93.2401
65302,38.72457,-93.2816
65305,38.73181,-93.573
65320,39.06935,-92.9486
65321,39.10531,-93.4847
65322,38.94039,-92.8681
65323,38.45486,-93.6085
65324,38.10184,-93.0536
65325,38.33783,-93.3145
65326,38.29895,-93.2912
65327,38.97457,-93.5038
65329,38.608,-92.9828
65330,39.23267,-93.004
65332,38.60588,-93.4091
65333,38.85484,-93.3132
65334,38.82668,-93.2299
65335,38.50385,-93.3236
65336,38.74336,-93.5828
65337,38.78354,-93.417
65338,38.3953,-93.3345
65339,39.14811,-93.3775
65340,39.16139,-93.2443
65344,39.3214,-93.2261
65345,38.55689,-93.1587
65347,39.02934,-92.9929
65348,38.74207,-92.9628
65349,39.10121,-93.2642
65350,38.65996,-93.1087
65351,39.0702,-93.4303
65354,38.65474,-92.8929
65355,38.31555,-93.3273
65360,38.48807,-93.5881
65401,37.8982,-91.7976
65402,37.9632,-91.8179
65409,37.87619,-91.7771
65433,37.30942,-92.2143
65436,37.61582,-91.9063
65438,36.99784,-91.4941
65439,37.50546,-90.845
65440,37.61277,-91.6524
65441,38.10595,-91.2486
65443,38.14831,-92.1015
65444,37.38415,-92.0771
65446,37.86666,-91.2796
65449,37.85671,-91.4701
65452,37.94466,-92.2677
65453,38.10008,-91.3689
65456,37.78695,-91.2115
65457,37.85123,-92.0568
65459,37.9286,-92.1074
65461,37.70597,-92.0064
65462,37.69459,-91.8903
65463,37.7699,-92.7486
65464,37.18784,-91.9133
65466,37.14455,-91.3576
65468,37.24796,-91.7833
65470,37.56347,-92.3859
65473,37.76768,-92.1119
65479,37.30707,-91.7323
65483,37.30519,-91.9462
65484,37.3599,-92.1886
65486,38.10857,-92.3101
65501,37.60334,-91.4812
65529,37.92411,-91.9832
65532,37.60334,-91.4812
65534,37.7184,-92.3239
65535,38.0742,-91.2657
65536,37.68545,-92.6205
65540,37.60334,-91.4812
65541,37.60334,-91.4812
65542,37.3905,-91.867
65543,37.52207,-92.3088
65546,37.15329,-91.3375
65548,36.97482,-91.7697
65550,37.83929,-91.9123
65552,37.48425,-92.157
65555,37.36633,-91.7488
65556,37.85021,-92.3282
65557,37.49937,-92.1323
65559,37.97134,-91.6363
65560,37.6407,-91.5392
65564,37.24282,-91.9623
65565,37.8904,-91.3032
65566,37.71321,-91.1333
65567,37.83726,-92.4626
65570,37.46258,-92.0908
65571,37.17649,-91.7127
65572,37.81186,-92.2173
65573,37.15329,-91.3375
65580,38.13096,-91.7948
65582,38.16992,-91.968
65583,37.76755,-92.2104
65586,37.85846,-91.4266
65588,36.99845,-91.3317
65589,37.23762,-91.8204
65590,37.6596,-93.0188
65591,38.03496,-92.7442
65601,37.53475,-93.5432
65603,37.43175,-93.8499
65604,37.31138,-93.5786
65605,37.00566,-93.7903
65606,36.69289,-91.3971
65607,37.73687,-93.8424
65608,36.95191,-92.6654
65609,36.52365,-92.1449
65610,37.04612,-93.4059
65611,36.5493,-93.3388
65612,37.22438,-93.5408
65613,37.62646,-93.4136
65614,36.72252,-92.9146
65615,36.66098,-93.2357
65616,36.65325,-93.0563
65617,37.46245,-93.3479
65618,36.6516,-92.4423
65619,37.13929,-93.3849
65620,37.01165,-92.9517
65622,37.64288,-93.0906
65623,36.74901,-93.9064
65624,36.74708,-93.4586
65625,36.68382,-93.8757
65626,36.57896,-92.0516
65627,36.56034,-93.0149
65629,36.88583,-93.0409
65630,36.83595,-93.229
65631,37.04472,-93.4383
65632,37.53246,-92.728
65633,36.90573,-93.4868
65634,38.0242,-93.2288
65635,37.43175,-93.8499
65636,37.27724,-92.8778
65637,36.6516,-92.4423
65638,36.93233,-92.499
65640,37.6983,-93.5422
65641,36.71524,-93.8254
65644,37.27724,-92.8778
65645,37.47669,-93.5397
65646,37.34335,-93.7021
65647,36.67762,-93.9274
65648,37.3702,-93.175
65649,37.63179,-93.5591
65650,37.73985,-93.4631
65652,37.16585,-92.9582
65653,36.72677,-93.1078
65654,37.02114,-93.8974
65655,36.60557,-92.4153
65656,36.78053,-93.4069
65657,36.86301,-92.9999
65658,36.71524,-93.8254
65659,37.75003,-93.2467
65660,37.34539,-92.2787
65661,37.4062,-93.8951
65662,37.3965,-92.5819
65663,37.63096,-93.258
65664,37.19438,-93.6275
65666,36.6516,-92.4423
65667,37.3194,-92.5124
65668,37.94665,-93.32
65669,36.92141,-93.2801
65672,36.63065,-93.1731
65673,36.61789,-93.2161
65674,37.72928,-93.5546
65675,36.93049,-93.4964
65676,36.6516,-92.4423
65679,36.57915,-93.1263
65680,36.69779,-92.985
65681,36.74708,-93.4586
65682,37.38595,-93.9541
65685,37.6596,-93.0188
65686,36.63857,-93.4321
65688,36.64881,-91.6975
65689,37.19359,-92.0785
65690,36.69289,-91.3971
65692,36.59675,-91.6454
65701,36.70261,-92.781
65702,37.1008,-92.5353
65704,37.1684,-92.5734
65705,37.06533,-93.6284
65706,37.27442,-92.9324
65707,37.22969,-93.8473
65708,36.80243,-93.9349
65710,37.48802,-93.439
65711,37.26565,-92.4327
65712,37.06463,-93.824
65713,37.31807,-92.7576
65714,36.96176,-93.2377
65715,36.6516,-92.4423
65717,37.16091,-92.4151
65720,36.97293,-93.0969
65721,36.97257,-93.1223
65722,37.57749,-92.7594
65723,36.98453,-93.9741
65724,37.84587,-93.3055
65725,37.45566,-93.265
65726,36.61651,-93.2418
65727,37.74383,-93.3205
65728,36.74708,-93.4586
65729,36.6516,-92.4423
65730,36.63257,-94.3428
65731,36.65782,-93.1242
65732,37.94274,-93.3248
65733,36.54663,-93.0293
65734,36.78885,-93.9173
65735,37.93788,-93.3196
65737,36.69066,-93.3446
65738,37.25608,-93.501
65739,36.61022,-93.2303
65740,36.71458,-93.1585
65741,36.6516,-92.4423
65742,37.22422,-92.9832
65744,36.62835,-92.9092
65745,36.52701,-93.9374
65746,37.17598,-92.8203
65747,36.71524,-93.8254
65752,37.43175,-93.8499
65753,36.99337,-93.0395
65754,36.85425,-93.2928
65755,36.93233,-92.499
65756,37.10423,-93.9952
65757,37.31049,-93.3072
65759,36.75053,-93.0163
65760,36.6516,-92.4423
65761,36.58304,-92.6628
65762,36.6516,-92.4423
65764,37.6596,-93.0188
65765,37.25807,-93.3436
65766,36.6516,-92.4423
65767,37.80372,-93.1546
65768,36.93233,-92.499
65769,36.98531,-93.8094
65770,37.36984,-93.343
65771,36.77225,-93.2224
65772,36.62333,-93.9407
65773,36.6516,-92.4423
65774,37.89171,-93.5405
65775,36.74651,-91.8829
65776,36.62913,-91.9867
65777,36.5813,-91.9893
65778,36.69289,-91.3971
65779,37.94458,-93.3651
65781,37.34897,-93.3158
65783,37.6596,-93.0188
65784,36.6516,-92.4423
65785,37.68167,-93.7976
65786,38.03496,-92.7442
65787,38.10248,-92.9147
65788,36.87004,-91.7775
65789,36.87658,-91.8959
65790,36.7016,-92.0428
65791,36.52626,-91.5487
65793,36.93318,-91.8989
65801,37.25807,-93.3436
65802,37.18457,-93.3199
65803,37.29937,-93.3244
65804,37.15137,-93.238
65805,37.25807,-93.3436
65806,37.17704,-93.3032
65807,37.15881,-93.3487
65808,37.25807,-93.3436
65809,37.15064,-93.2164
65810,37.12224,-93.3131
65814,37.25807,-93.3436
65817,37.25807,-93.3436
65890,37.25807,-93.3436
65898,37.18034,-93.2951
65899,37.18149,-93.2595
66002,39.53594,-95.225
66006,38.8215,-95.2239
66007,39.13344,-94.9472
66008,39.71261,-95.1868
66010,38.08975,-95.0076
66012,39.06815,-94.7639
66013,38.67605,-94.685
66014,38.28258,-94.8903
66015,38.21368,-95.299
66016,39.48351,-95.2409
66017,39.70398,-95.103
66018,38.94615,-94.9714
66019,38.94604,-95.0036
66020,39.33914,-95.0998
66021,38.81776,-94.9431
66023,39.50756,-95.3937
66024,39.75726,-94.8824
66025,38.87914,-95.1259
66026,38.41788,-94.8834
66027,39.34679,-94.9313
66030,38.81499,-94.9413
66031,38.82486,-94.8992
66032,38.23276,-95.2864
66033,38.34641,-95.1392
66035,39.87867,-95.2276
66036,38.65806,-94.852
66039,38.11039,-95.1885
66040,38.36286,-94.7317
66041,39.53644,-95.3063
66042,38.55099,-95.2637
66043,39.2332,-94.883
66044,38.90751,-95.2839
66045,38.95252,-95.2756
66046,38.87868,-95.3154
66047,38.88437,-95.338
66048,39.27965,-94.9822
66049,38.90368,-95.3446
66050,39.00457,-95.4178
66051,38.8999,-94.8319
66052,39.00755,-95.056
66053,38.58719,-94.6898
66054,39.19809,-95.2317
66056,38.24357,-94.766
66058,39.52952,-95.4839
66060,39.38384,-95.3197
66061,38.89142,-94.8817
66062,38.84739,-94.7787
66063,38.8999,-94.8319
66064,38.55853,-94.8916
66066,39.25574,-95.3565
66067,38.56433,-95.2826
66070,39.17715,-95.4565
66071,38.57793,-94.8803
66072,38.2559,-94.8529
66073,39.22971,-95.3966
66075,38.17634,-94.7133
66076,38.61504,-95.3418
66077,39.42362,-95.1408
66078,38.47042,-95.2583
66079,38.55018,-95.1387
66080,38.43633,-95.3125
66083,38.78932,-94.7884
66085,38.81799,-94.6566
66086,39.11548,-95.0847
66087,39.79057,-95.1434
66088,39.24832,-95.4281
66090,39.80607,-95.0835
66091,38.15042,-95.3437
66092,38.64224,-95.1499
66093,38.2106,-95.4577
66094,39.87374,-95.2935
66095,38.47913,-95.4063
66097,39.2314,-95.2852
66101,39.10305,-94.6303
66102,39.10155,-94.7505
66103,39.0668,-94.6281
66104,39.14504,-94.6888
66105,39.08266,-94.6355
66106,39.0694,-94.7178
66109,39.14369,-94.8177
66110,39.09655,-94.7495
66111,39.08635,-94.786
66112,39.11695,-94.7658
66113,39.07353,-94.7232
66115,39.13635,-94.6159
66117,39.09655,-94.7495
66118,39.10105,-94.6144
66119,39.09655,-94.7495
66160,39.09655,-94.7495
66201,39.00775,-94.6794
66202,39.02481,-94.6825
66203,39.01562,-94.6931
66204,38.97481,-94.6831
66205,38.99438,-94.8273
66206,38.95935,-94.7161
66207,38.95515,-94.6447
66208,38.9938,-94.634
66209,38.89835,-94.6376
66210,38.92725,-94.7143
66211,38.92483,-94.6378
66212,38.9568,-94.6832
66213,38.89824,-94.7049
66214,38.96487,-94.7209
66215,38.949,-94.7405
66216,39.01465,-94.7414
66217,39.0146,-94.7708
66218,39.014,-94.8107
66219,38.95532,-94.7798
66220,38.96133,-94.8222
66221,38.86193,-94.7143
66222,38.8999,-94.8319
66223,38.86188,-94.6609
66224,38.85909,-94.6314
66225,38.8999,-94.8319
66226,39.01782,-94.8626
66227,38.97468,-94.868
66250,38.8999,-94.8319
66251,38.8999,-94.8319
66276,38.8999,-94.8319
66279,38.8999,-94.8319
66282,38.8999,-94.8319
66283,38.8999,-94.8319
66285,38.8999,-94.8319
66286,38.8999,-94.8319
66401,38.95355,-96.2045
66402,38.91691,-95.8391
66403,39.88582,-96.2954
66404,39.75303,-96.1087
66406,39.90694,-96.4167
66407,39.27733,-96.1647
66408,39.96092,-95.967
66409,38.92784,-95.5847
66411,39.7133,-96.5636
66412,39.9072,-96.7589
66413,38.73799,-95.8157
66414,38.81167,-95.7061
66415,39.69742,-96.0328
66416,39.52813,-95.8487
66417,39.65431,-96.0317
66418,39.30006,-95.9006
66419,39.35397,-95.6127
66420,38.96453,-95.9171
66422,39.34768,-96.1041
66423,38.85889,-96.1457
66424,39.69914,-95.4624
66425,39.82184,-95.727
66426,39.43982,-96.5067
66427,39.73331,-96.5222
66428,39.66421,-95.9304
66429,39.10404,-95.5391
66431,38.78969,-95.9634
66432,39.44655,-96.3747
66434,39.79136,-95.6004
66436,39.48101,-95.7655
66438,39.84878,-96.5063
66439,39.66407,-95.5272
66440,39.30518,-95.6853
66441,39.02646,-96.7833
66442,39.11373,-96.8378
66449,39.40167,-96.8483
66450,39.2618,-96.3332
66451,38.62284,-95.6561
66501,39.05349,-96.2379
66502,39.20937,-96.5645
66503,39.24579,-96.6335
66505,39.30493,-96.6752
66506,39.19603,-96.5838
66507,39.0708,-96.1315
66508,39.86354,-96.6172
66509,39.31243,-95.7609
66510,38.49972,-95.6112
66512,39.20279,-95.5305
66514,39.12785,-96.874
66515,39.92309,-95.6947
66516,39.60152,-95.7163
66517,39.11531,-96.71
66518,39.96483,-96.551
66520,39.41108,-96.4396
66521,39.44242,-96.3442
66522,39.86591,-95.9391
66523,38.62955,-95.7371
66524,38.72454,-95.5748
66526,39.06928,-96.1678
66527,39.76144,-95.635
66528,38.63493,-95.5552
66531,39.30045,-96.8222
66532,39.81821,-95.4566
66533,39.15839,-95.959
66534,39.89994,-95.8023
66535,39.28971,-96.4353
66536,39.25671,-96.1281
66537,38.74633,-95.6751
66538,39.84732,-96.0316
66539,39.1513,-95.8638
66540,39.47897,-95.8254
66541,39.84724,-96.5106
66542,39.00204,-95.6288
66543,38.64189,-95.6011
66544,39.68959,-96.4952
66546,38.90569,-95.7298
66547,39.29841,-96.3413
66548,39.76346,-96.7013
66549,39.4138,-96.4373
66550,39.63611,-95.8118
66551,39.47173,-96.2575
66552,39.59411,-95.6391
66554,39.46542,-96.8063
66555,39.78375,-96.5228
66601,38.98807,-95.7806
66603,39.05215,-95.6757
66604,39.04571,-95.7583
66605,39.01115,-95.592
66606,39.05934,-95.7216
66607,39.04434,-95.6301
66608,39.08029,-95.6456
66609,38.96474,-95.6151
66610,38.97546,-95.8171
66611,39.0152,-95.6955
66612,39.04045,-95.6794
66614,39.0173,-95.7799
66615,39.05515,-95.8541
66616,39.06547,-95.6263
66617,39.15275,-95.7937
66618,39.1399,-95.8019
66619,38.95355,-95.7236
66620,39.04293,-95.7696
66621,39.04293,-95.7696
66622,39.04293,-95.7696
66624,39.04293,-95.7696
66625,39.04293,-95.7696
66626,39.04293,-95.7696
66628,39.04293,-95.7696
66629,39.04293,-95.7696
66634,39.04293,-95.7696
66636,39.04293,-95.7696
66637,39.04293,-95.7696
66638,39.04293,-95.7696
66642,39.04293,-95.7696
66647,39.04293,-95.7696
66652,39.04293,-95.7696
66653,39.04293,-95.7696
66658,39.04293,-95.7696
66667,39.04293,-95.7696
66675,39.04293,-95.7696
66683,39.04293,-95.7696
66686,39.04293,-95.7696
66692,39.04293,-95.7696
66699,39.04293,-95.7696
66701,37.82162,-94.7147
66710,37.52502,-95.6618
66711,37.60124,-94.6975
66712,37.55729,-94.6949
66713,37.13918,-94.7898
66714,37.61181,-95.7038
66716,37.87445,-95.0262
66717,37.61429,-95.7036
66720,37.60921,-95.4164
66724,37.36821,-94.8322
66725,37.16988,-94.8898
66727,37.55915,-95.7438
66728,37.16944,-94.7041
66732,37.83845,-95.215
66733,37.58005,-95.2989
66734,37.62403,-94.7982
66735,37.43774,-94.6832
66736,37.57167,-95.7484
66738,38.01017,-94.7201
66739,37.15456,-94.8338
66740,37.47243,-95.3706
66741,37.85541,-94.8509
66742,37.92316,-95.3466
66743,37.47161,-94.8813
66746,37.63833,-94.9421
66748,37.82934,-95.3454
66749,37.88575,-95.391
66751,37.91452,-95.2557
66753,37.44848,-94.8566
66754,37.85541,-94.8509
66755,37.91439,-95.1976
66756,37.54259,-94.6611
66757,37.56084,-95.6684
66758,37.9982,-95.6221
66759,37.56898,-95.9378
66760,37.34199,-94.6198
66761,37.91453,-95.5693
